athlete_id,ELO,counted_races,name,country,last_race,races_sequence,elo_sequence
14204,1021.18482766941,2,Anatoly Shakhmatov,,,,
93115,947.37819034664,3,Anchelo Sainz Vega,,,,
103849,1012.38489124175,6,Ander García Rendo,,,,
124936,970.250895841516,1,Ander Markus Kroon,,,,
143154,988.471389139587,2,Ander Michelena Beltran De Heredia,,,,
103988,1010.51693698675,18,Ander Noain Lacamara,,,,
106843,1011.467045863,1,Anders Christensen,,,,
50503,983.619924727627,1,Anders Gingsjö,,,,
47830,1052.16871110933,10,Anders Lund Hansen,,,,
156813,984.998450669432,1,Anders Riber,,,,
141105,952.164788424507,2,Anderson  Bastidas Molina,,,,
39427,995.234841112961,1,Anderson Arboleda,,,,
166036,984.694699589808,2,Anderson Edgardo Posada Aguirre,,,,
26392,1001.71260400597,3,Anderson Ferreira,,,,
43172,970.099704257593,1,Anderson Leonardo Santos,,,,
111884,977.774681078661,1,Anderson Posada,,,,
75852,963.179113987393,2,Andranik Margaryan,,,,
114733,989.59658007503,1,Andre Arantes,,,,
145511,1011.14089211984,1,Andre Bernard,,,,
74289,954.721618474732,3,Andre Bilro,,,,
5616,1033.15341931356,3,Andre Calitz,,,,
5617,965.177114845713,8,Andre Campos,,,,
144971,1014.89709979478,1,Andre Durando,,,,
122534,1002.98995521604,1,Andre Fault,,,,
160920,978.635248778982,1,Andre Felin,,,,
11916,962.725667125354,6,Andre Haas,,,,
39522,975.114202785903,1,Andre Lapar,,,,
6408,1015.94050790195,8,Andre Laven,,,,
110443,974.252456502513,1,Andre Lebeau,,,,
147658,975.215154838796,1,Andre Lorfevre,,,,
6556,948.123421760523,37,Andre Paul Baillargeon Smith,,,,
11500,968.788991472569,1,Andre Simon,,,,
13223,960.828602986391,2,Andre Van Der Merwe,,,,
110423,989.276067177353,1,Andre Van Niewen Buizen,,,,
135678,976.012432013246,1,Andrea Alagona,,,,
96559,972.65755386484,1,Andrea Alcaras,,,,
49848,1031.83710245494,5,Andrea Bruno Lombardozzi,,,,
5663,1104.3395689832,87,Andrea D'aquino,,,,
148657,1002.77156112633,1,Andrea Dagostin,,,,
23544,1053.49645020569,22,Andrea De Ponti,,,,
160186,990.915158485529,1,Andrea Degioanni,,,,
160940,975.312449681917,1,Andrea Michetti,,,,
22123,926.738056682587,5,Andrea Morelli,,,,
44186,993.484841841615,1,Andrea Polini,,,,
67146,982.246705205531,1,Andrea Sacchetti,,,,
11315,1292.93225375758,90,Andrea Salvisberg,,,,
5884,964.67593053201,6,Andrea Salzarulo,,,,
11064,1079.94353559677,72,Andrea Secchiero,,,,
71118,992.882795830307,1,Andrea Toscani,,,,
18322,948.032319604951,3,Andrea Vinaccia,,,,
11182,936.844776954209,5,Andrea Vizzardelli,,,,
127944,993.18133157729,1,Andreas  Rumin Kjær ,,,,
25385,947.20308381578,4,Andreas Andersson,,,,
5899,979.485256370216,3,Andreas Borch,,,,
66212,976.112925570756,1,Andreas Carlsson,,,,
106501,1146.95283115655,13,Andreas Carlsson,,,,
15378,1027.01747883926,3,Andreas Claus,,,,
66751,995.0160996616,1,Andreas Deutscher,,,,
54468,994.755311256608,1,Andreas Efstathiou,,,,
28447,971.673564923663,1,Andreas Fotiades,,,,
151608,1002.24322026957,1,Andreas Franz,,,,
151675,974.122008148359,1,Andreas Frei,,,,
5931,1099.73870310111,70,Andreas Giglmayr,,,,
124197,984.02218835204,1,Andreas Grohe,,,,
61867,978.934835399029,1,Andreas Grüter,,,,
5699,963.547820035201,29,Andreas Grütter,,,,
151636,989.313927340278,1,Andreas Habermacher,,,,
122064,987.2,1,Andreas Justus,,,,
21623,990.387614320752,3,Andreas Kopeinig,,,,
14256,972.751742918107,6,Andreas Köfer,,,,
26691,982.23256034138,1,Andreas Madlmair,,,,
91642,949.732917163225,3,Andreas Mathingsdal Pedersen,,,,
24362,1009.6326264307,1,Andreas Niedrig,,,,
164866,1001.26456239685,1,Andreas Nikolajsen,,,,
106437,994.034475301548,5,Andreas Nørgaard,,,,
115541,983.045746602989,1,Andreas Piper Mårtensson,,,,
77995,970.036642937665,2,Andreas Prem,,,,
5322,1247.80526643932,77,Andreas Raelert,,,,
22068,1038.3789782335,3,Andreas Rester,,,,
30058,1330.61991509268,75,Andreas Schilling,,,,
20269,967.296378439786,2,Andreas Schonrock,,,,
161809,984.676288835358,1,Andreas Schutzenauer,,,,
92817,978.474827525087,1,Andreas Sparer,,,,
72502,970.196283091512,1,Andreas Wegmann,,,,
50083,1022.95508524055,2,Andreas Wiberg,,,,
151604,1003.5361495625,1,Andreas Zaugg,,,,
132948,1028.10307250785,2,Andree Buc,,,,
19365,1008.70531275936,6,Andrei Kutalovski,,,,
18583,983.403422982334,1,Andrei Los,,,,
95450,1013.44868359082,1,Andrei Sergiu Chis,,,,
5822,894.081456810913,19,Andrej Orlicky,,,,
21462,1000.16348390921,2,Andrej Remic,,,,
25828,992.885748424044,1,Andrej Vistica,,,,
11815,921.085973826181,10,Andrejs Dmitrijevs,,,,
106608,981.63552743146,1,Andres Aleksander Tammer,,,,
71311,901.253846420225,18,Andres Barrionuevo,,,,
7459,894.311767688446,61,Andres Cabascango,,,,
19135,949.562679137455,10,Andres Carnevali,,,,
12782,1025.0538649444,9,Andres Castillo,,,,
69766,1000.26573611889,17,Andres Cendan Llorens,,,,
22161,1009.30420678664,3,Andres Cruz,,,,
93162,987.00816085842,1,Andres Cruz Mendez,,,,
171615,980.602219303839,1,Andres Eduardo Arce Oddone,,,,
31483,847.300888877491,23,Andres Eduardo Diaz,,,,
168274,1008.69686824424,1,Andres Estuardo Anleu Gonzalez,,,,
7516,940.850180901819,6,Andres Felipe Rodriguez Rueda,,,,
14957,965.851865684726,2,Andres Fonseca Chour,,,,
132947,987.555181261026,2,Andres Gras,,,,
165069,1005.52625417065,3,Andres Hilario Morales,,,,
18420,971.481850553734,1,Andres Kübar,,,,
92823,1004.07482752509,1,Andres Leonardo Jurado Montoya,,,,
57270,967.717783294122,2,Andres Lopez,,,,
29095,973.963070994028,3,Andres Palacios,,,,
22164,975.757197056689,1,Andres Realpe,,,,
75988,959.554868512816,5,Andres Valerio Gutierrez,,,,
29675,990.827579226237,3,Andrew Bauer,,,,
75214,958.885441162682,3,Andrew Beardsall,,,,
41473,914.135308427535,23,Andrew Bysice,,,,
26723,1034.7290289637,1,Andrew Carlsen,,,,
14913,1071.78339054349,8,Andrew Carlson,,,,
49532,998.624398922697,2,Andrew Christy,,,,
7726,1042.23320890548,12,Andrew Curtayne,,,,
66598,984.660725818689,1,Andrew Dorreen,,,,
35025,973.53587232439,1,Andrew Eligon,,,,
5701,1073.37797195503,29,Andrew Fargus,,,,
13190,969.00041746683,1,Andrew Farrell,,,,
77363,993.306027933811,3,Andrew Gordon,,,,
33498,988.256216007592,2,Andrew Gush,,,,
29377,982.580340316656,1,Andrew Haberkorn,,,,
32828,893.260528526573,7,Andrew Hall,,,,
25526,1009.25396184699,1,Andrew Hodges,,,,
30332,951.370031919347,3,Andrew Hood,,,,
5330,1189.48516946128,102,Andrew Johns,,,,
131583,962.666553039006,3,Andrew Lapuka,,,,
32165,941.57686088796,20,Andrew Lloyd,,,,
18694,853.681063865023,7,Andrew Lockton,,,,
16109,984.122742452433,1,Andrew Mackay,,,,
14920,1123.42918634635,27,Andrew Macmartin,,,,
122522,1011.10453426899,4,Andrew McMartin,,,,
7822,991.51367384339,45,Andrew Mccartney,,,,
23558,1063.22932987923,6,Andrew Mcnaughton,,,,
77308,999.064615091487,1,Andrew Nash,,,,
83099,989.589536574611,4,Andrew Nielsen,,,,
64291,1054.90022147479,6,Andrew Noble,,,,
100601,972.490926080491,1,Andrew Pearson,,,,
147045,996.033433476911,1,Andrew Peterson,,,,
32167,984.947904949472,10,Andrew Ranford,,,,
104300,991.945080121497,11,Andrew Remolino,,,,
10416,1017.66997618531,2,Andrew Robertson,,,,
93370,792.975941352829,23,Andrew Roos,,,,
9868,1007.66199989439,1,Andrew Rowles,,,,
11499,1138.88133223535,49,Andrew Russell,,,,
66225,1006.11292557076,1,Andrew Sause,,,,
123192,1005.20832524451,14,Andrew Shellenberger,,,,
146393,983.347434535547,1,Andrew Skowno,,,,
9626,992.611291991072,10,Andrew Starykowicz,,,,
28459,977.502088126284,3,Andrew Steel,,,,
19064,989.603361024652,5,Andrew Tanner,,,,
45148,983.805056665699,1,Andrew Tanner,,,,
11526,984.628979080889,2,Andrew Tarry,,,,
67112,938.405849570353,3,Andrew Taylor,,,,
106277,932.111969561117,10,Andrew Trouard,,,,
24909,981.599230366325,1,Andrew Tuovinen,,,,
15970,978.112197501651,1,Andrew Vane,,,,
81453,979.748096514491,2,Andrew Watson,,,,
44478,970.978363903136,1,Andrew Williams,,,,
11512,1002.17931706898,6,Andrew Woegerer,,,,
6789,946.313333820311,44,Andrew Wright,,,,
20101,1010.58303205825,1,Andrew Yoder,,,,
11508,1240.62465645746,59,Andrew Yorke,,,,
65737,1000.04948722031,1,Andrew Young,,,,
97218,977.009547103648,14,Andrey Alypov,,,,
14190,1089.16320979684,63,Andrey Bryukhankov,,,,
23711,976.167375858394,1,Andrey Bykow,,,,
21695,945.274885149768,3,Andrey Klyuyev,,,,
14374,996.548948265901,2,Andrey Kondrashov,,,,
146019,968.988391553101,2,Andrey Kremlevski,,,,
66440,1006.33003598831,1,Andrey Kudriavtsev,,,,
41585,973.724147153063,1,Andrey Lavrinov,,,,
13701,1028.05822025548,7,Andrey Lyatskiy,,,,
159683,995.549484169255,1,Andrey Makarov,,,,
14612,1006.13622772376,5,Andrey Makushin,,,,
84889,970.408486665792,1,Andrey Maystrenko,,,,
9792,977.263140635719,2,Andrey Mesheriakov,,,,
51203,920.293501452615,24,Andrey Moiseenko,,,,
149052,977.535904607788,1,Andrey Myberg,,,,
33757,1010.17612163767,2,Andrey Nikipforov,,,,
9816,980.101461420337,1,Andrey Nosarev,,,,
33758,996.988505171983,1,Andrey Sharipov,,,,
84891,968.884677141983,1,Andrey Shokarev,,,,
12624,987.54169007757,1,Andrey Tarasevich,,,,
41265,955.560936667745,5,Andrey Ulanov,,,,
16517,966.764111810083,2,Andriaan Joubert,,,,
9875,981.309058717918,1,Andries De Meyer,,,,
5355,901.832248999687,136,Andriy Glushchenko,,,,
19271,999.382244834745,1,Andriy Sirenko,,,,
5981,1014.1531267849,3,Andriy Yastrebov,,,,
83257,998.647180274675,1,Andriy Zolotukhin,,,,
39881,990.987485022362,21,András Czigány,,,,
14126,984.404525366549,1,András Farkas,,,,
5725,997.208437860699,12,András Héczey,,,,
86003,991.641980402839,6,András Király,,,,
11806,994.41353428875,1,András Molnár,,,,
20225,984.824394415488,1,André Beltz,,,,
82713,946.690257839074,19,André Dias,,,,
93705,975.523119278557,1,André Fernandes,,,,
67131,998.166541087946,2,Andréas Hartkopp,,,,
165192,993.955778382701,1,Andrés Argüero Carsolio,,,,
158485,1024.94130894519,2,Andrés Prieto Villar,,,,
55948,1009.98823415065,1,Andy Anderson,,,,
145661,999.72779956905,1,Andy Bruce,,,,
15006,1000.97751767965,2,Andy Chase,,,,
46377,940.918111228315,3,Andy Elvis,,,,
10726,1026.15751653649,5,Andy Grohe,,,,
73451,1017.31179507876,1,Andy Johnson,,,,
167061,1021.31351117738,69,Andy Kelsey,,,,
73455,972.043502395828,1,Andy Phelps,,,,
5300,1336.87334839924,45,Andy Potts,,,,
76624,994.510374004481,3,Andy Tarry,,,,
23743,997.133589823882,2,Andy Terry,,,,
86326,966.100319875992,5,Andy Wibowo,,,,
143437,1015.45499989761,3,Anel Acosta,,,,
113025,956.472480970278,2,Angel Alberto Velasquez Quevedo,,,,
171021,992.636763012448,1,Angel David Cruz Hoyos,,,,
47218,971.640311431088,1,Angel David Rivera,,,,
133779,1012.58558737943,1,Angel Fernandez Martinez,,,,
10125,952.810918755913,7,Angel Fernando Mogrovejo,,,,
47863,919.1461754524,4,Angel Jose Aparicio Chanquin,,,,
18331,971.922078110376,1,Angel Merched,,,,
112755,980.319579805677,2,Angel Noguera,,,,
50997,990.55817416604,1,Angel Salamanca,,,,
116376,1011.8041433169,8,Angel Sanchez Carreras,,,,
147641,984.289781704467,1,Angel Zabala,,,,
155504,979.21312688282,1,Angelo Bertelli,,,,
71082,977.823972300895,1,Angelo Boccaletti,,,,
167870,986.83048963264,1,Anh Huy Trinh Vu,,,,
39143,967.114259474108,2,Anibal Barrera,,,,
15358,994.104744570456,1,Anibal Cornaglia,,,,
11229,979.373834389805,2,Anil Abay,,,,
15110,973.057507522555,2,Anil Kumar,,,,
165792,985.339114479772,1,Anish Shukla,,,,
6238,978.82981699196,2,Ante Pešec,,,,
29069,1014.92721077271,1,Anthony Andersen,,,,
5680,1085.93701131557,8,Anthony Flochlay,,,,
61273,940.909049924657,10,Anthony Haynes,,,,
130007,946.315759972029,2,Anthony Leonardo Laníz Velasco,,,,
50178,1002.34917660989,2,Anthony McKeon,,,,
15738,923.715792869609,25,Anthony Mcsweeney,,,,
71027,1012.37403593644,1,Anthony Murciano,,,,
11160,1011.2033625914,2,Anthony Pannier,,,,
5813,896.264999610978,40,Anthony Parish,,,,
33841,1230.67811092408,43,Anthony Pujades,,,,
97177,974.57497739175,1,Anthony Richard Stearns,,,,
168329,976.696868244242,1,Anthony Samuel Castillo Guifarro,,,,
121954,986.201072317565,2,Anthony Saul Rodriguez Torres,,,,
61013,998.806746842942,2,Anthony Shippard,,,,
11980,954.56701088491,3,Anthony Van Lierop,,,,
145980,949.492769256836,2,Antoine Carrasco,,,,
41402,991.895317387553,2,Antoine Duford Simard,,,,
127186,1131.06969173454,10,Antoine Duval,,,,
39678,972.284306966931,2,Antoine Febvay,,,,
160197,989.470463225935,1,Antoine Grandi,,,,
51532,897.088981835414,13,Antoine Jolicoeur-Desroches,,,,
111254,944.369204805526,2,Antoine Legout,,,,
86094,935.408819965119,8,Antoine Muller,,,,
16233,988.527291421383,3,Anton Blokhin,,,,
17908,999.516787240457,45,Anton Chuchko,,,,
110193,995.097804746122,1,Anton Gorbatenko,,,,
21443,952.832450720557,2,Anton Hergouth,,,,
26399,986.241700629627,22,Anton Kozlov,,,,
124840,973.815856031011,1,Anton Mykytiuk,,,,
74056,1015.01335634632,8,Anton Ponomarev,,,,
31860,868.012712283569,16,Anton Portnyagin,,,,
142948,1003.46138465533,1,Anton Rattensberger,,,,
10563,1049.74949347892,43,Anton Ruanova,,,,
6218,954.336199608311,9,Anton Storm,,,,
26102,985.160980671481,1,Anton Van Zyl,,,,
6517,954.677950042472,29,Anton Vitolin,,,,
136926,1006.24305099355,1,Anton Vitolin,,,,
21635,1001.00129025438,1,Antonin Konopka,,,,
92826,991.274827525087,1,Antonio Aceves Jimenez,,,,
16135,969.763578338885,2,Antonio Alix,,,,
144373,979.137724381099,1,Antonio Antunes,,,,
49108,1110.27004423542,32,Antonio Benito Lopez,,,,
125038,1117.15852400723,20,Antonio Bravo Neto,,,,
7230,976.175018511891,1,Antonio Cabaco,,,,
79461,985.696432764306,2,Antonio Custodio,,,,
64488,1002.72905464909,1,Antonio Da Silva,,,,
103390,1008.34149419175,1,Antonio Diaz Morales,,,,
159150,975.752370613038,1,Antonio Elias Molina Mendoza,,,,
74294,971.847620966499,1,Antonio Ervideira,,,,
23508,1008.81137344842,3,Antonio Esteban Garcia,,,,
46351,922.656521345663,10,Antonio Hernaert,,,,
116906,977.743436660718,1,Antonio Jose Garcia Sobrado,,,,
24986,946.019135899084,4,Antonio Jourdan,,,,
123515,954.056002841589,3,Antonio Limoli,,,,
157592,991.742586079458,1,Antonio Lopes,,,,
132539,856.306075434393,14,Antonio Manssur Filho,,,,
5626,1049.34929180679,28,Antonio Marcos De Souza Da Silva,,,,
116900,984.143436660718,1,Antonio Martinez Osorio,,,,
6874,944.454566816781,3,Antonio Molina,,,,
116881,1006.54343666072,1,Antonio Perez Morin,,,,
46851,973.882124799141,1,Antonio Peña,,,,
63428,1424.13820131053,79,Antonio Serrat Seoane,,,,
74826,982.449324730713,1,Antonis Brekas,,,,
57999,990.71680705987,1,Antony Costes,,,,
136283,912.880668602679,5,Anuar Turubayev,,,,
70345,1003.61405205735,1,Anwar Jawhar Jawhar,,,,
82986,915.027503829058,4,Anwer Elmabrouk Ali Dakam,,,,
110784,1145.60738783613,34,Aoba Yasumatsu,,,,
28345,955.437347531002,2,Ap Chowdhury,,,,
103530,1174.58542821045,36,Aram Michell Peñaflor Moysen,,,,
31341,990.996841066978,1,Arash Alibakhshifard,,,,
144708,994.062783256729,1,Arcadi Romera Pascuas,,,,
85400,970.3484232994,1,Archie Molesworth St Aubyn,,,,
26690,985.997266223733,1,Archim Klaftenegger,,,,
11224,976.465209483897,1,Arda Erdodan,,,,
168828,968.717648728886,1,Ariel Best,,,,
10889,975.318743829481,1,Ariel García,,,,
14914,1005.00413084694,10,Ariel Garrido,,,,
43950,1006.13998217896,1,Ariel Harangi,,,,
127249,899.042763983054,4,Arif Dalbasty,,,,
26778,987.033329723954,1,Arik Vollmer,,,,
72496,991.754177828354,1,Arille Servais,,,,
54470,975.199755701052,1,Aristotelis Irzenski,,,,
6903,909.841222791096,7,Arjan Schilder,,,,
71426,994.460295648326,1,Arjen Sogt,,,,
12671,986.203064134874,1,Arkaitz Castellanos,,,,
67058,1004.28249241571,1,Arko Nejc,,,,
39383,960.188616681157,2,Arlan Salmenov,,,,
5947,797.859698060401,22,Arland Macasieb,,,,
84851,978.837003872226,4,Arman Kydyrtayev,,,,
54525,970.84413802758,2,Armand Zaunz,,,,
99107,916.657269000742,12,Armando Abaunza,,,,
29392,951.119833398113,3,Armando Cortes,,,,
116882,984.842894000197,2,Armando Hermoso Quintana,,,,
169584,986.223539278064,1,Armando Moss,,,,
106609,788.127688133762,15,Armin Angerjärv,,,,
66805,981.785350353848,1,Armindo Correia,,,,
103623,956.764134604592,2,Arnaldo Aberastain,,,,
115240,973.903436660718,1,Arnau Canet Bilbao,,,,
103847,926.579680827744,13,Arnau Montiel Moreno,,,,
145492,1002.7616596142,1,Arnaud Bouvier,,,,
31866,1069.23678288508,7,Arnaud Chivot,,,,
140732,1049.51415287627,5,Arnaud Des Boscs,,,,
58974,1011.93219523627,1,Arnaud Fabian,,,,
160915,979.646535460698,1,Arnaud Laniez,,,,
93364,1133.54694131247,27,Arnaud Mengal,,,,
145848,972.359676152296,1,Arnauld Colin,,,,
160211,987.303420336544,1,Arnd Riesner,,,,
10350,938.350356617012,30,Arnd Schomburg,,,,
124959,968.689050275554,8,Arne Leiss,,,,
158638,973.136541165569,1,Arne Riege,,,,
44185,968.86945722623,1,Arno Krause,,,,
66442,951.118052475665,2,Arno Minn,,,,
71035,989.785800642327,1,Arnoud Margoutte,,,,
75216,983.37229160986,1,Aron Mohammadi,,,,
10576,974.418568812486,10,Aron Rudolf,,,,
68989,989.039857113128,1,Arslane Alilet,,,,
117176,946.657873828973,11,Arslon Tursunov,,,,
26727,997.473046036011,1,Artem Afanasev,,,,
9790,967.10546140293,2,Artem Belousov,,,,
160624,976.135820861919,1,Artem Khanadeev,,,,
84887,955.963314128308,2,Artem Lemeshko,,,,
5902,986.057342002422,13,Artem Mikheev,,,,
9781,1002.84068079296,2,Artem Ostakhov,,,,
7745,1116.09443368123,44,Artem Parienko,,,,
136649,964.921698632834,2,Artem Shapilov,,,,
58690,970.603083913131,1,Arthur Ayers,,,,
96697,1202.24889158579,17,Arthur Berland,,,,
46353,967.699884240217,27,Arthur De Jaegher,,,,
89797,943.627348990093,4,Arthur Horseau,,,,
74444,916.918515089547,5,Arthur Kooser,,,,
12630,972.608356744236,1,Arthur Ost,,,,
106181,936.733967504369,13,Artjoms Gajevskis,,,,
61338,977.755603087048,1,Artjoms Scerbakovs,,,,
54256,985.644867990756,1,Artjoms Ustinovs,,,,
144425,969.447398641345,1,Arto Ignatius,,,,
5762,1034.48868557723,6,Arto Lindholm,,,,
54252,1004.84486799076,1,Artsiom Bukovec,,,,
17337,972.962484307431,7,Arttu Hirsi,,,,
124933,970.466366032277,1,Artur Melo,,,,
63611,990.961192203167,1,Artur Nigmatullin,,,,
67149,978.098889368993,2,Artur Parreira,,,,
74283,954.503826629801,2,Artur Shevchuk,,,,
54266,979.244867990756,1,Arturas Meeinauskas,,,,
17852,963.762771210777,6,Arturo Campos,,,,
107997,1008.39934772009,1,Arturo Esquivel Vasquez,,,,
94435,994.747782305277,6,Arturo Gabriel Beltran Vieira,,,,
63406,958.166017232061,5,Arturo Galian Nicolas,,,,
5707,1101.50303508265,129,Arturo Garza Heiras,,,,
162352,1012.49883197797,1,Arturo Guzmán Medina,,,,
80423,962.471720923167,2,Arturo Mateos,,,,
116910,972.623436660718,1,Arturo Navarro Bondia,,,,
106257,979.012456345265,6,Arturo Rodriguez Moreno,,,,
123751,977.490224363686,3,Arturo Salinas,,,,
61341,903.370759615002,5,Arturs Sprukts,,,,
33740,973.857355485146,2,Artyom Cherepanov,,,,
128073,995.178219118476,5,Artūrs Liepa,,,,
167634,994.676327102733,1,Arvid Axelsson,,,,
110825,981.977412238922,1,Arvis Grencbergs,,,,
166543,971.478054918421,1,Aryan Patil,,,,
30163,964.74363409741,2,Asaf Cohen,,,,
142171,984.295018102325,1,Asanka Nilaweera,,,,
107198,975.817740566163,1,Asbjørn Sparre,,,,
104955,970.365567108331,1,Ash Narayan Ash Narayan Chaudhary,,,,
103976,986.362836483289,1,Asher Biggs,,,,
66219,972.112925570756,1,Ashish Jagtap,,,,
144027,969.679885157909,1,Ashish Kumar Gupta,,,,
39715,974.749838798185,1,Ashley Lambert,,,,
40893,973.479549201393,1,Ashley Liew,,,,
143807,1010.59791794479,1,Ashok Kumar Verma,,,,
10028,1050.56075546249,7,Asier Bilbao Goikoetxea,,,,
6832,935.240126317274,20,Aslan Abdrakhmanov,,,,
136777,977.798606549107,1,Assatbek Narmetov,,,,
110015,976.321056403571,1,Aston Koon Meng Hooi,,,,
167519,973.047478337556,1,Asuma Mubiro,,,,
14637,972.054606319699,1,Atalay Elpe,,,,
5918,954.376476059758,12,Atanas Zlatkov,,,,
144006,991.712672043155,1,Atharva Ambarkar,,,,
58684,972.738948066711,1,Atilio Bagnara,,,,
22479,924.176476074446,5,Atilio Hernandez,,,,
26901,989.886666934819,2,Atilla Ozkan,,,,
21697,975.579728768786,1,Atstuya Komura,,,,
116210,942.595863740697,3,Atsuki Maruyama,,,,
78656,997.821408759209,1,Atsushi Ikezoe,,,,
11892,983.954742092543,1,Atsushi Komuro,,,,
58506,997.193703307851,5,Atsushi Shimada,,,,
41569,977.631158338252,1,Atsushi Takahashi,,,,
60904,949.106911709278,2,Atsushi Tanaka,,,,
56656,985.11183682067,4,Atsushi Ushio,,,,
71520,953.958486856038,3,Atsuya Komuro,,,,
86113,986.053713553993,1,Attila Arany,,,,
21255,1011.10628727834,4,Attila Fazekas,,,,
5878,1002.47706604165,48,Attila Fecskovics,,,,
61022,972.676635503281,1,Attila Harmati,,,,
12766,980.500490810489,1,Attila Szabó,,,,
61094,986.48315499351,1,Attila Ódor,,,,
67156,997.143256929669,1,Attilio Boni,,,,
72040,1005.88925465475,1,Atushi Ushio,,,,
7233,968.016174666781,1,Aubrey Storey,,,,
47879,959.848513538528,6,Audric Lambolez,,,,
55649,991.46887437832,5,Audric Lucini,,,,
97179,1029.84770466448,1,Audric Lucini,,,,
103009,994.103929439481,1,Augusto Confalonieri,,,,
63599,1000.18732231184,1,Augusto Pardo,,,,
7128,997.534632881566,1,Augusto Pardo Zapata,,,,
60761,972.408984223359,1,Augusto Rywaczuk,,,,
56325,951.27932543348,2,Augusto Scalon,,,,
6056,992.855067653669,2,Augusto Zolecio,,,,
83081,933.555350886632,12,Aurelien Jem,,,,
7702,1272.3742022118,81,Aurelien Raphael,,,,
151665,978.324028350379,1,Auret Van Heerden,,,,
125024,972.151560473831,5,Aurél Sinkó-Uribe,,,,
